MT_196,MT_279,MT_362,MT_208,MT_228,MT_194,MT_220,MT_241,MT_163,MT_216,MT_276,MT_161,MT_191,MT_323,MT_213,MT_218,MT_328,MT_166,MT_314,MT_229,day_of_week,month,day_of_year,total_load
2231541.6666666665,1262677.4999999998,0.0,651352.9411764706,538315.7894736843,331182.20338983054,265075.9493670886,219629.62962962958,232382.4884792626,198169.43521594687,177902.2772277227,205154.32098765433,182661.87050359708,175364.51219512196,134685.46637744035,135971.64461247638,131288.88888888882,135055.49450549454,114162.9213483145,107972.17928902626,2,3,82,10990397.420529397
2308208.3333333335,1325114.9999999993,0.0,689655.462184874,548157.8947368421,326266.9491525424,268075.9493670886,223543.20987654317,232218.8940092166,200126.2458471761,186112.87128712857,211725.3086419753,185856.11510791365,176752.07317073186,130800.43383947937,139429.1115311909,135562.96296296295,136584.06593406596,118539.32584269655,100176.19783616693,3,3,83,11263188.515331892
2324458.3333333335,1337380.833333333,0.0,696764.705882353,569105.2631578947,328860.16949152545,274594.93670886074,229987.65432098767,234341.01382488478,203368.7707641196,189696.13861386126,206503.08641975306,186482.01438848925,179344.7560975611,134492.40780911062,138094.51795841206,138162.96296296292,137380.3296703297,119915.73033707861,110287.48068006184,4,3,84,11442562.944583522
2311250.0000000005,1392673.333333333,0.0,682773.1092436975,554684.2105263157,319495.7627118644,275088.60759493674,230641.97530864197,266880.1843317973,204644.51827242525,190293.66336633646,204388.8888888889,188906.47482014386,181031.58536585374,137895.8785249458,140763.70510396975,137355.55555555556,133382.8571428571,118904.49438202243,113876.35239567234,5,3,85,11569908.9811419
2159875.0,1353119.9999999998,0.0,661050.4201680672,538052.6315789475,329177.96610169497,266468.35443037975,226802.46913580247,232428.5714285715,209322.2591362126,183495.04950495038,192861.1111111111,185071.94244604316,168830.6097560977,135368.76355748373,136463.1379962193,139288.8888888889,138700.21978021986,115938.2022471909,104253.47758887173,6,3,86,11130685.209057601
2239458.333333333,1354190.833333333,0.0,652731.0924369749,573000.0,350046.6101694915,264240.5063291139,224259.25925925924,259043.77880184335,218973.42192691026,181570.19801980184,198790.12345679014,182863.30935251794,167515.73170731717,136238.61171366594,138775.04725897918,136481.4814814815,137758.02197802204,113820.22471910097,112292.11746522409,0,3,87,11304707.988751557
2231291.6666666665,1350914.1666666665,0.0,659554.6218487396,545157.8947368421,346635.593220339,267417.7215189873,226370.37037037034,236682.02764976962,218724.25249169435,187047.22772277214,201691.35802469132,183115.10791366902,170933.41463414647,130574.83731019529,136697.54253308126,143718.51851851854,141039.4505494506,115831.46067415718,102766.61514683155,1,3,88,11263357.052370172
2254875.0000000005,1356014.9999999998,0.0,672655.462184874,554000.0,336008.4745762712,271202.5316455696,229000.0,239873.27188940093,219478.4053156146,185396.6336633662,205987.65432098758,186043.1654676259,172999.8780487806,140232.10412147507,140330.81285444228,138748.14814814815,136457.14285714287,115792.13483146054,104137.55795981451,2,3,89,11305525.285237333
2283125.0,1359902.4999999998,0.0,677815.1260504202,584000.0,324830.5084745763,273316.4556962025,228604.93827160494,230949.30875576034,201378.73754152827,191396.23762376225,206799.3827160494,187151.07913669065,185543.0487804879,135904.55531453362,141531.190926276,145244.4444444444,136023.18681318685,123134.8314606741,112146.8315301391,3,3,90,11434500.760030152
2334791.6666666665,1373917.4999999998,0.0,719252.1008403362,605315.7894736842,315504.23728813557,282139.2405063291,234790.1234567901,232675.11520737322,202817.27574750833,199046.93069306918,210203.70370370368,193690.64748201435,183626.3414634147,140470.71583514102,142657.84499054815,159429.6296296296,138282.1978021978,119679.7752808988,113315.30139103554,4,4,91,11728998.922074031
2384708.3333333335,1415850.8333333335,0.0,704722.6890756303,568842.1052631579,345038.13559322036,283962.0253164557,234938.27160493823,269647.46543778805,223222.59136212626,192363.76237623752,202074.07407407407,193589.92805755395,187282.6829268293,143863.3405639913,146765.595463138,147103.7037037037,137692.41758241758,120337.07865168534,113409.58268933541,5,4,92,11867541.262384042
2217333.3333333335,1345851.666666667,0.0,658579.8319327731,549105.2631578947,320546.6101694915,273202.5316455696,226654.32098765427,228516.1290322581,219700.9966777409,184498.21782178202,192012.34567901233,183820.14388489208,180453.780487805,136472.8850325379,136446.1247637051,134200.0,137219.78021978028,115314.60674157289,109766.61514683155,6,4,93,11205454.746520905
2282708.3333333335,1322869.1666666665,0.0,643689.0756302521,548684.2105263157,310864.406779661,265240.5063291139,228703.70370370368,271785.71428571426,211860.46511627908,187124.35643564345,184604.9382716049,180208.63309352516,174734.87804878064,135418.6550976139,139984.87712665406,133140.74074074067,137292.4175824176,114084.26966292122,110479.13446676965,0,4,94,11214780.868618233
2396375.0,1404151.6666666667,0.0,732462.1848739496,607631.5789473683,307567.79661016946,276924.05063291144,241555.55555555556,235497.6958525346,213156.14617940199,195518.0198019801,216216.049382716,186582.73381294965,178954.51219512205,143084.59869848154,143274.10207939506,145355.5555555555,141398.57142857148,118601.12359550553,102486.86244204018,1,4,95,11790607.950636905
2392291.666666666,1356656.666666667,0.0,822058.8235294117,595052.6315789473,347805.08474576275,277101.26582278474,242827.1604938271,243258.0645161291,220541.52823920266,197043.26732673254,214086.4197530864,191028.77697841724,180124.14634146355,151167.02819956615,146155.00945179584,145851.85185185182,135954.28571428574,118887.6404494381,109652.24111282844,2,4,96,12016224.296861375
2456250.0000000005,1433616.6666666665,0.0,831436.9747899161,626368.4210526316,362042.3728813559,284278.48101265816,246395.06172839506,240281.1059907834,221970.09966777408,197213.7623762375,212617.28395061727,197539.5683453237,185615.73170731717,149008.67678958792,147056.71077504728,151081.48148148152,134308.3516483517,121264.04494382016,109585.78052550236,3,4,97,12258878.074522804
2446291.6666666665,1435275.0,0.0,837411.7647058823,607210.5263157894,362402.5423728814,279772.15189873416,245530.86419753087,309640.5529953917,224787.3754152824,203619.20792079196,210342.59259259255,193402.8776978417,191279.51219512205,148674.62039045553,152105.86011342154,148903.7037037037,138179.67032967033,119050.56179775276,116751.15919629057,4,4,98,12421982.303403413
2446333.3333333335,1451179.1666666663,0.0,812663.8655462182,591631.5789473685,358360.1694915255,283949.36708860757,241901.23456790127,293423.9631336406,235833.88704318937,202061.7821782177,201966.04938271604,192877.6978417266,191144.02439024393,153793.9262472885,147032.13610586012,146274.07407407401,137318.1318681319,122404.49438202247,115955.1777434312,5,4,99,12354965.777254624
2291333.3333333335,1368337.4999999998,0.0,751957.9831932775,580315.7894736843,346436.44067796617,274329.11392405065,238864.19753086418,265161.29032258067,225408.63787375414,197314.35643564342,190188.27160493826,187733.81294964027,186972.07317073172,154780.9110629067,138470.69943289226,142474.07407407404,136952.19780219786,120280.89887640445,109357.03245749614,6,4,100,11807019.213448573
2250791.6666666665,1360839.1666666665,0.0,777655.4621848739,594368.4210526316,349254.2372881356,276936.7088607595,234802.46913580253,303138.24884792627,221066.4451827243,191983.6633663365,198839.50617283946,194999.99999999997,180957.92682926837,151071.58351409977,147128.5444234404,143718.5185185185,136453.07692307694,123623.59550561795,115318.3925811438,0,4,101,11826562.589676522
2195916.666666667,1332348.333333333,0.0,815386.5546218487,601631.5789473684,356741.52542372886,271126.5822784809,240679.01234567902,233944.70046082945,223588.03986710965,201083.66336633652,205265.4320987654,189510.7913669064,187567.80487804883,156637.74403470717,152468.809073724,147266.66666666666,140276.043956044,125202.24719101122,110298.2998454405,1,4,102,11812432.237545064
2269333.333333333,1369018.3333333337,0.0,822117.6470588235,610263.1578947369,357139.8305084746,277430.3797468354,244395.06172839509,238529.95391705073,218637.87375415285,212945.7425742573,206101.8518518519,186215.8273381295,189867.68292682926,146420.82429501085,150181.47448015123,150059.25925925924,135679.2307692308,120876.40449438198,117357.03245749617,2,4,103,12008484.091193685
2300291.666666667,1403160.0000000002,0.0,806865.5462184876,623736.8421052631,355161.0169491526,315316.4556962025,258320.98765432098,231271.88940092162,222568.1063122924,213957.62376237608,201898.14814814815,191553.9568345323,195632.6829268292,146420.82429501085,147682.4196597353,152385.18518518526,134014.72527472532,123803.37078651685,110012.36476043277,3,4,104,12104209.761759132
2390208.3333333335,1441783.3333333337,0.0,815361.3445378147,603473.6842105263,350220.33898305084,325632.9113924051,278123.4567901234,231165.8986175115,222431.89368770766,213145.84158415833,201845.6790123457,185956.83453237408,196144.14634146338,147182.21258134485,151992.438563327,149288.88888888885,137963.2967032967,123134.83146067416,118007.72797527049,4,4,105,12259873.633461319
2326624.9999999995,1420791.6666666667,0.0,821764.7058823529,594315.7894736843,362974.57627118647,286303.7974683544,276666.6666666667,281211.98156682024,232976.74418604648,208208.31683168307,194046.2962962963,184748.2014388489,194793.17073170727,155002.169197397,151453.68620037806,149348.14814814815,137152.52747252752,127837.07865168541,116972.1792890263,5,4,106,12276580.565729141
2222083.3333333335,1428969.166666667,0.0,788697.4789915965,595000.0,358055.08474576275,278708.86075949366,269543.2098765432,252377.88018433182,234358.803986711,206581.48514851474,181228.39506172837,187244.60431654676,188657.56097560978,151618.2212581345,144168.24196597355,143740.7407407407,136728.57142857148,122050.56179775274,109627.51159196293,6,4,107,11975488.009753928
2293916.6666666665,1393018.3333333333,0.0,795067.2268907564,623421.052631579,354169.4915254237,276721.5189873418,248802.4691358025,247981.56682027652,231966.7774086379,208659.30693069295,196373.45679012345,190136.69064748197,182739.02439024398,143650.75921908894,148281.66351606802,139088.88888888885,136265.9340659341,120202.24719101116,108853.16846986086,0,4,108,11933676.884779166
2389458.333333333,1401848.3333333335,0.0,761857.1428571428,630105.2631578947,355025.4237288136,286113.92405063286,242580.24691358028,240377.8801843318,228940.19933554824,201395.2475247523,206129.62962962966,192079.1366906474,193388.17073170736,143338.39479392624,148705.10396975421,137429.6296296296,139931.75824175827,122853.93258426963,107527.04791344667,1,4,109,12046048.582640745
2333625.0,1373493.333333333,0.0,711848.7394957984,586894.7368421053,343483.05084745766,282620.2531645569,239802.46913580244,237898.61751152077,228116.27906976745,190404.45544554442,214117.28395061727,190654.67625899278,187723.65853658543,142485.90021691972,137128.54442344047,135622.2222222222,135532.74725274727,122044.94382022467,114170.0154559505,2,4,110,11757270.678874405
2350833.3333333335,1358466.6666666667,0.0,727344.5378151261,574684.2105263157,343076.2711864408,289620.2531645569,242049.3827160494,241518.4331797235,222205.9800664452,193192.77227722754,212962.962962963,194316.54676258992,181576.82926829276,144277.6572668113,138988.65784499055,137222.2222222222,133885.8241758242,119792.13483146059,114128.28438948996,3,4,111,11787932.530597934
2249375.0000000005,1357994.1666666665,0.0,723705.8823529412,569578.9473684211,333622.8813559323,278620.253164557,241061.72839506174,284965.4377880185,225591.36212624592,187554.95049504933,213345.6790123457,186431.65467625894,181577.68292682932,146058.56832971796,135553.87523629487,135251.85185185182,138341.09890109889,119651.68539325838,113309.11901081917,4,4,112,11710081.56234875
2394958.333333333,1358992.5,0.0,760478.9915966388,580894.7368421053,327605.9322033899,276544.3037974683,234592.59259259255,280324.8847926267,223970.09966777408,195131.58415841567,205046.29629629626,187784.17266187043,180010.97560975616,155056.399132321,139466.91871455577,133674.07407407407,137637.2527472528,119168.53932584262,109120.55641421946,5,4,113,11929228.978613198
2013666.666666667,1278190.833333333,0.0,702563.025210084,545368.4210526317,332423.72881355934,249367.08860759492,209444.44444444444,251490.78341013825,208634.55149501664,175368.316831683,192669.75308641972,166856.11510791362,161748.04878048782,129976.13882863335,123370.51039697544,129844.44444444445,137458.4615384616,106752.8089887639,104183.92581143742,6,4,114,10747712.87040779
2246666.666666667,1338470.0000000002,0.0,733319.3277310926,597157.8947368421,357677.96610169497,277202.53164556954,235925.9259259259,281785.71428571426,226205.98006644522,194391.98019801965,202148.14814814812,194258.9928057554,179667.68292682935,143520.60737527115,143888.4688090737,136437.037037037,136848.90109890111,116612.3595505617,111812.98299845439,0,4,115,11735945.173981857
2337875.0,1349702.4999999998,0.0,769983.1932773112,606526.3157894737,361817.7966101695,286594.93670886074,237753.0864197531,260926.267281106,230883.72093023255,202343.56435643547,203095.67901234564,196553.95683453232,183021.82926829276,138863.3405639913,140907.37240075605,136222.22222222222,140866.1538461539,117084.26966292123,115596.59969088099,1,4,116,11950027.840593476
2283250.0,1373850.8333333333,0.0,809773.1092436973,612000.0,370275.4237288136,288164.5569620253,238851.85185185185,236078.3410138249,236740.86378737545,204524.15841584146,208293.20987654317,197237.41007194246,182578.78048780494,146171.3665943601,146051.03969754255,137555.55555555553,136185.38461538462,120988.76404494376,113272.02472952087,2,4,117,12008222.274591058
2283875.0,1396178.3333333333,0.0,815134.4537815122,615842.1052631579,356300.8474576271,283493.67088607594,240246.91358024694,240228.11059907835,227647.84053156147,208175.34653465336,215333.33333333328,201971.22302158273,186450.24390243902,145264.64208242952,147499.05482041585,139644.44444444444,134315.16483516485,119825.84269662914,114505.40958268936,3,4,118,12045222.691517
2332333.3333333335,1399849.1666666667,0.0,809302.5210084035,574684.2105263157,361461.8644067797,293848.1012658227,237271.6049382716,267066.82027649775,231086.3787375415,209138.514851485,215324.07407407404,194870.50359712227,183438.2926829269,147696.3123644252,148873.34593572776,135207.4074074074,139199.45054945053,119359.55056179766,114057.18701700153,4,4,119,12099662.296879875
