platform_adi,kitle_fonlamasi_turu,kategori,fon_sekli,proje_sahibi_cinsiyet,kac_proje_destekledi,kac_projeye_abone,kac_projenin_sahibi,kac_proje_takiminda,konum,bolge,yil,gun_sayisi,tanitim_videosu,video_uzunlugu,gorsel_sayisi,sss,guncellemeler,yorumlar,destekci_sayisi,odul_sayisi,ekip_kisi_sayisi,web_sitesi,sosyal_medya,sm_sayisi,sm_takipci,etiket_sayisi,icerik_kelime_sayisi,hedef_miktari,basari_durumu
fongogo,ödül,eğitim,ya hep ya hiç,kadın,4,0,1,0,istanbul,marmara,2019,12,var,201,7,0,4,0,71,8,1,var,var,2,2262,3,661,25000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,eskişehir,iç anadolu,2017,50,var,90,42,0,5,0,80,9,4,var,var,3,1900,5,367,23000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,2,0,1,0,istanbul,marmara,2018,60,var,163,6,0,0,0,90,6,1,var,var,2,124,0,341,20000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,trabzon,karadeniz,2018,20,var,125,11,0,0,0,97,8,1,var,var,3,2095,0,275,20000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,2,0,1,0,istanbul,marmara,2016,60,var,90,28,0,1,0,41,7,3,var,var,2,7965,0,656,20000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,1,0,izmir,ege,2020,85,var,140,5,0,0,0,43,6,1,var,var,4,1537,5,329,20000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,diyarbakır,güneydoğu,2020,40,var,300,0,0,0,0,76,6,1,var,var,3,2120,0,629,11500,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,1,0,1,0,istanbul,marmara,2017,68,var,192,8,0,1,0,68,9,6,yok,yok,0,0,0,432,12000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,muğla,ege,2018,20,var,156,4,0,0,0,66,6,2,var,var,3,2098,5,300,15000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,46,var,140,3,0,0,0,40,9,2,var,var,2,783,5,562,15000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,26,var,111,8,0,1,0,77,7,2,var,var,3,1300,5,287,14000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,30,var,177,0,0,1,0,49,9,1,yok,var,4,413,5,1419,35000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,4,0,3,0,istanbul,marmara,2019,93,var,419,5,0,0,0,43,9,2,var,var,3,378,5,423,13000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,4,0,1,0,adana,akdeniz,2015,60,var,76,37,0,2,0,92,10,6,var,var,2,842,0,378,10000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,1,0,1,0,kocaeli,marmara,2020,61,var,128,7,0,0,0,46,6,10,var,var,2,690,0,479,10000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,30,var,110,15,0,0,0,31,5,10,yok,var,1,1050,4,858,10000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,3,0,7,0,istanbul,marmara,2017,57,var,60,2,0,4,0,38,6,1,yok,var,1,4252,5,122,10000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,1,belirsiz,belirsiz,2017,60,var,60,8,1,1,1,30,6,3,var,var,3,620,4,413,10000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,6,0,1,0,istanbul,marmara,2015,35,var,125,8,0,5,0,64,29,1,yok,var,2,2570,0,706,7500,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,60,var,103,11,0,0,0,28,7,12,yok,var,4,949,4,590,7000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2018,21,var,52,2,0,0,0,23,5,1,yok,var,1,167,0,266,7500,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,manisa,ege,2020,55,var,73,25,0,2,0,41,9,4,yok,var,1,634,3,440,7500,başarılı
fongogo,ödül,eğitim,hepsi kalsın,kadın,4,0,2,0,antalya,akdeniz,2020,60,var,60,4,0,0,0,47,6,3,yok,var,1,231,3,222,7000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,4,0,2,0,antalya,akdeniz,2019,60,var,113,7,0,1,0,37,9,3,yok,var,1,231,0,439,7000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,20,var,47,6,5,0,0,9,3,1,var,var,1,256,4,146,5500,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,1,balıkesir,marmara,2015,30,var,163,11,0,0,0,57,5,2,yok,var,3,5500,0,241,5000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,1,0,1,0,urfa,güneydoğu,2019,45,var,60,10,0,0,0,41,9,4,yok,var,3,1610,5,133,5000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,3,0,7,0,istanbul,marmara,2018,35,var,83,2,0,7,0,45,7,2,yok,yok,0,0,0,126,5000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2018,45,var,60,17,0,0,0,19,9,2,yok,var,3,1610,5,351,5000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,27,var,212,1,0,2,0,23,9,4,var,var,4,25300,3,510,5000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,30,var,56,2,0,0,0,8,8,1,yok,var,2,136,3,187,5000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,30,var,36,0,0,0,0,18,6,1,yok,yok,0,0,5,141,4500,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,1,0,1,0,istanbul,marmara,2019,60,var,60,7,0,0,0,37,7,2,var,var,2,943,5,438,4500,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,1,0,1,0,düzce,karadeniz,2020,48,var,39,10,0,0,0,54,6,9,var,var,4,13700,5,196,3000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,5,0,1,0,antalya,akdeniz,2018,20,var,60,4,0,0,0,36,5,2,yok,yok,0,0,4,514,4250,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,60,var,70,4,0,1,0,6,5,1,yok,var,1,179,0,99,4000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,ankara,iç anadolu,2020,30,var,29,10,2,0,0,92,9,2,var,var,3,3965,2,353,3000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2020,60,var,102,5,0,0,0,22,3,1,yok,var,3,685,0,386,3500,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,1,istanbul,marmara,2013,18,var,228,9,0,0,0,23,4,3,yok,yok,0,0,0,204,3000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,6,0,istanbul,marmara,2019,40,var,139,9,0,0,0,33,6,2,var,var,4,1095,5,828,2000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,2,0,1,0,istanbul,marmara,2019,6,var,32,4,0,3,0,17,5,2,yok,var,2,2627,5,277,2250,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,10,var,80,2,0,0,0,14,3,1,yok,var,2,55,0,699,2000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,6,0,istanbul,marmara,2019,14,var,139,10,0,0,0,10,6,3,var,var,4,1095,0,708,2000,başarılı
fongogo,ödül,eğitim,hepsi kalsın,erkek,0,0,1,0,antalya,akdeniz,2019,90,var,236,9,0,0,0,11,7,3,yok,var,3,1610,0,250,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2014,30,var,110,16,0,0,0,17,5,4,var,yok,0,0,0,541,1000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,1,0,1,0,istanbul,marmara,2020,30,var,61,0,0,0,0,14,4,1,var,yok,0,0,0,304,1150,başarılı
fongogo,ödül,eğitim,hepsi kalsın,kadın,0,0,2,0,samsun,karadeniz,2014,60,var,250,6,0,0,0,9,3,1,yok,var,2,25202,0,198,850,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,63,var,68,3,0,0,0,0,8,1,yok,var,1,500,1,216,6000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,1,belirsiz,belirsiz,2016,60,yok,0,3,0,0,0,11,5,1,yok,yok,0,0,0,120,2000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,3,0,7,0,istanbul,marmara,2016,45,var,103,3,0,2,0,39,8,1,var,var,1,9857,5,261,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,2,0,istanbul,marmara,2015,60,var,95,8,0,0,0,7,4,1,var,var,2,16500,0,515,1000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,balıkesir,marmara,2020,30,var,69,2,0,1,0,9,5,1,yok,var,1,213,0,604,2000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,1,0,1,0,istanbul,marmara,2016,45,var,117,11,0,4,0,16,9,3,var,var,4,1628,4,846,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,1,0,1,0,istanbul,marmara,2019,45,var,325,2,0,0,0,40,8,1,yok,var,3,361,0,1155,58000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2019,60,yok,0,7,0,1,0,23,9,1,yok,yok,0,0,5,1103,30000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,1,0,istanbul,marmara,2020,50,var,295,13,18,1,0,53,9,2,var,var,2,261,0,967,50000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,belirsiz,0,0,1,0,diyarbakır,güneydoğu,2020,0,var,301,5,0,0,0,9,6,1,var,var,3,623,5,637,11500,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,6,0,istanbul,marmara,2018,60,var,139,8,0,0,0,16,6,23,var,var,4,272,5,758,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,14,yok,0,7,0,0,0,28,5,1,yok,var,4,431,4,486,30000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2014,40,yok,0,3,0,1,0,3,4,1,var,var,2,85,0,314,1000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,18,var,132,14,0,0,0,23,9,2,yok,var,3,1565,0,225,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,1,0,1,0,istanbul,marmara,2018,40,var,120,9,0,0,0,8,7,4,var,var,2,123,5,1317,25000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,afyon,ege,2019,30,yok,0,10,0,0,0,23,6,28,var,var,3,281,5,713,19900,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,1,belirsiz,belirsiz,2017,60,yok,0,3,0,0,0,3,5,1,yok,yok,0,0,0,120,5000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,30,var,114,5,4,1,0,24,6,3,yok,var,1,91,3,227,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,1,0,şırnak,güneydoğu,2019,30,var,127,4,0,0,0,4,5,1,var,var,2,28,4,154,5000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,1,0,eskişehir,iç anadolu,2018,30,var,148,7,0,0,0,18,7,5,yok,var,2,170,2,423,35000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,1,istanbul,marmara,2019,45,yok,0,9,0,0,0,37,9,1,yok,var,2,1651,5,578,92000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,kadın,1,0,1,0,istanbul,marmara,2020,60,var,141,0,0,2,0,27,7,2,yok,yok,0,0,5,268,50000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,erkek,1,0,1,1,istanbul,marmara,2014,70,yok,0,10,0,1,0,7,9,2,yok,var,2,7601,11,240,12000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,30,var,130,11,1,1,0,13,7,2,yok,var,1,856,0,349,5000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,1,0,adıyaman,güneydoğu,2015,45,var,116,9,0,0,0,6,6,1,var,var,3,1279,0,314,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,kayseri,iç anadolu,2019,52,var,145,4,0,0,0,7,7,1,yok,var,4,310,0,706,65000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,1,1,belirsiz,belirsiz,2017,60,yok,0,3,0,0,0,2,5,1,yok,yok,0,0,0,120,17000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,ankara,iç anadolu,2020,20,var,62,2,1,0,0,2,5,1,yok,var,1,311,0,494,4000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,kadın,0,0,1,0,istanbul,marmara,2014,90,var,51,24,0,0,0,9,4,2,var,var,2,1557,0,256,31000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,mardin,güneydoğu,2019,30,var,41,12,0,0,0,4,6,1,yok,yok,0,0,5,151,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,60,var,50,2,1,0,0,7,5,1,var,var,4,590,0,353,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,2,0,istanbul,marmara,2014,60,yok,0,3,0,0,0,1,4,1,yok,yok,0,0,0,60,2500,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,30,yok,0,2,0,0,0,8,7,1,yok,var,2,874,5,730,40000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2015,60,var,212,10,0,0,0,6,9,1,var,var,3,1462,0,623,20000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,1,0,1,0,antalya,akdeniz,2019,60,var,165,11,0,0,0,2,4,4,yok,var,3,78,5,724,6000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,1,belirsiz,belirsiz,2017,60,yok,0,3,0,0,0,3,5,1,yok,yok,0,0,0,120,4000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,rize,karadeniz,2019,60,yok,0,8,0,0,0,6,6,1,yok,yok,0,0,5,144,12000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2015,60,var,61,13,0,0,0,3,6,1,yok,var,2,44,0,599,7200,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,çanakkale,marmara,2016,60,yok,0,5,0,0,0,4,9,3,yok,yok,0,0,0,149,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,ankara,iç anadolu,2019,30,var,142,3,0,0,0,2,8,5,yok,var,1,40,5,2087,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,muğla,ege,2019,56,var,89,7,0,0,0,4,6,2,yok,yok,0,0,0,467,27000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,kadın,0,0,1,0,bursa,marmara,2020,60,yok,0,11,0,0,0,7,9,4,var,var,4,362,0,397,32000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,6,0,istanbul,marmara,2019,60,var,103,29,0,1,0,3,7,5,var,var,4,304,5,249,7000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,belirsiz,3,0,2,0,mardin,güneydoğu,2016,29,yok,0,20,0,0,0,7,9,6,var,var,4,5672,0,214,60000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,50,var,205,2,0,1,0,5,9,3,yok,var,2,303,0,570,33250,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,1,belirsiz,belirsiz,2018,60,yok,0,3,0,0,0,15,5,1,yok,yok,0,0,0,120,20000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,74,var,82,4,0,0,0,4,9,2,var,var,2,144,0,750,60000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2017,45,yok,0,6,0,0,0,1,6,1,yok,var,2,828,5,214,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,çanakkale,marmara,2019,30,yok,0,5,0,0,0,2,5,2,yok,var,2,498,0,143,35000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,ankara,iç anadolu,2020,60,var,206,19,0,0,0,4,8,1,var,var,3,506,5,346,29750,başarısız
fongogo,ödül,eğitim,hepsi kalsın,erkek,0,0,2,0,sivas,iç anadolu,2017,4,yok,0,4,0,0,0,1,6,4,yok,var,2,1500,0,194,5000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,kadın,0,0,2,1,düzce,karadeniz,2020,60,var,71,8,0,0,0,2,6,3,var,var,4,540,0,1347,25000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,adana,akdeniz,2019,60,var,59,2,0,0,0,0,8,2,var,var,4,734,5,1150,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2017,45,var,195,6,0,0,0,2,6,9,yok,var,3,177,5,421,20000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,belirsiz,0,0,1,0,adana,akdeniz,2018,90,var,91,9,0,0,0,2,7,11,yok,var,2,180,5,229,11000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,60,yok,0,2,0,1,0,2,7,1,yok,var,1,270,5,455,13500,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,tekirdağ,marmara,2014,45,yok,0,0,0,0,0,1,5,1,var,var,2,4469,0,440,1399,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2017,60,yok,0,8,0,0,0,1,8,1,var,var,2,8835,0,599,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,1,belirsiz,belirsiz,2019,60,yok,0,0,0,0,0,0,4,1,yok,yok,0,0,0,63,50000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,elazığ,doğu,2020,30,yok,0,2,0,1,0,0,9,1,var,yok,0,0,6,360,20000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2019,60,var,48,7,0,0,0,0,9,3,var,var,3,8,5,911,24000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,samsun,karadeniz,2018,30,var,60,3,0,0,0,0,4,1,var,var,4,843,3,353,2000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,kadın,0,0,1,0,istanbul,marmara,2020,25,var,236,1,0,0,0,0,5,1,yok,var,1,503,0,191,3500,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2019,45,var,827,3,0,0,0,0,3,2,yok,var,3,147,5,295,1500,başarısız
fongogo,ödül,eğitim,hepsi kalsın,erkek,0,0,1,0,kilis,güneydoğu,2019,90,var,36,2,0,1,0,0,7,2,var,var,4,640,3,173,35000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2020,60,yok,0,1,0,0,0,9,3,2,yok,var,1,224,0,635,14000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,1,0,1,0,istanbul,marmara,2019,60,yok,0,0,0,0,0,0,4,1,yok,yok,0,0,5,290,5500,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,1,0,sivas,iç anadolu,2019,35,yok,0,2,0,0,0,0,5,1,yok,yok,0,0,0,371,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2018,60,yok,0,7,0,0,0,1,6,3,yok,var,1,217,1,224,30000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2017,60,var,123,15,0,0,0,1,7,1,var,var,1,500,2,593,16000,başarısız
fongogo,ödül,eğitim,hepsi kalsın,belirsiz,0,0,1,0,istanbul,marmara,2017,30,var,96,8,0,0,0,0,3,1,yok,yok,0,0,0,236,3500,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,1,0,sinop,karadeniz,2019,25,yok,0,6,0,0,0,1,5,5,yok,var,4,34,5,673,7500,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,1,belirsiz,belirsiz,2021,60,yok,0,0,0,0,0,0,4,1,yok,yok,0,0,0,63,33900,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,30,var,32,6,0,0,0,0,7,1,yok,var,2,29,5,601,14400,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,30,yok,0,2,0,1,0,0,4,1,yok,yok,0,0,0,152,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,26,2,0,1,0,1,7,1,yok,var,2,731,0,216,37000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,elazığ,doğu,2019,60,yok,0,6,0,0,0,0,8,3,yok,yok,0,0,2,360,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2020,60,var,64,10,0,0,0,3,6,1,yok,var,3,89,0,357,7000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,1,belirsiz,belirsiz,2018,60,yok,0,0,0,0,0,0,4,1,yok,yok,0,0,0,63,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,karaman,iç anadolu,2018,60,var,67,2,0,0,0,0,7,1,var,var,3,475,3,354,50000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,2,0,adana,akdeniz,2017,35,var,101,15,0,0,0,0,6,4,yok,yok,0,0,3,417,5390,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,adana,akdeniz,2019,30,var,205,6,0,0,0,0,3,1,var,var,4,1,5,142,1000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,antep,güneydoğu,2019,60,yok,0,2,0,0,0,0,7,1,yok,var,1,109,0,122,12000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,sakarya,marmara,2020,60,var,163,7,0,0,0,1,8,1,yok,var,2,533,0,562,150000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,40,yok,0,3,0,0,0,0,7,5,yok,yok,0,0,0,150,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,2,0,istanbul,marmara,2019,45,var,113,3,0,0,0,1,7,1,yok,yok,0,0,0,587,28000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,manisa,ege,2019,60,var,119,2,0,0,0,0,7,1,yok,yok,0,0,5,177,10000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2020,60,yok,0,1,0,0,0,0,8,2,yok,yok,0,0,0,710,53000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,2,0,izmir,ege,2019,30,var,182,10,0,0,0,4,7,1,yok,var,2,6,5,310,35000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,belirsiz,0,0,2,0,çorum,karadeniz,2019,60,var,124,5,0,0,0,2,7,3,yok,var,2,108,5,990,18750,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2020,60,yok,0,2,0,0,0,0,8,1,yok,yok,0,0,0,332,600000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2020,60,var,68,8,0,0,0,0,7,1,var,yok,0,0,5,190,50000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,2,1,belirsiz,belirsiz,2019,60,yok,0,0,0,0,0,0,4,1,yok,yok,0,0,0,63,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2016,60,yok,0,4,0,0,0,0,7,1,yok,var,3,933,0,464,50000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,45,var,297,5,2,0,0,0,6,2,var,var,3,162,5,266,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,yok,0,1,0,0,0,0,6,1,yok,yok,0,0,5,260,9000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,60,yok,0,1,3,1,0,0,4,1,yok,yok,0,0,3,224,70000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,33,var,87,0,0,0,0,0,5,1,yok,yok,0,0,0,284,5000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,31,0,6,2,antalya,akdeniz,2020,60,var,120,5,0,0,0,179,7,2,yok,var,2,10,0,254,60000,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,47,var,60,2,0,0,0,289,9,1,var,var,3,3651,5,437,85000,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,22,0,2,0,istanbul,marmara,2014,52,var,287,16,0,7,0,205,8,1,var,var,3,28038,0,291,70000,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2015,57,var,127,221,0,71,0,213,8,3,var,var,3,15900,0,541,65000,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,65,var,131,22,0,0,0,77,7,3,yok,var,3,899,3,263,56250,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,18,1,1,0,istanbul,marmara,2015,40,var,76,12,0,8,0,238,9,2,var,var,2,631,0,437,50000,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,1,belirsiz,belirsiz,2016,60,var,60,8,1,1,1,60,6,3,var,var,2,510,4,413,50000,başarılı
